plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
21	L09	sample	M-015102-00	MIRAB13	85377	NM_033386	0.9089698685	1.2496033489	1.374746724	0.0036250945	0.9726732294	0.8452665076	1.257684241	1.2415224567	121732	119000	104340	99292	11	0.374746723906393
21	L11	sample	M-010118-00	TUBGCP6	85378	NM_020461	0.8249068866	1.1584972575	1.4043976069	0.0017357566	0.8848120685	0.7650017047	1.1413418191	1.1756526958	110736	107700	94688	94024	11	0.404397606892278
21	L15	sample	M-015221-00	C21ORF70	85395	NM_058190	0.8474318336	1.1784375058	1.3905985816	0.0022350448	0.9427895679	0.7520740993	1.1328077915	1.2240672202	117992	105880	93980	97896	11	0.390598581650922
21	L18	sample	M-015525-00	LOC90736	90736	NM_138362	0.7927741768	1.072409595	1.3527302306	0.0059150316	0.8467143953	0.7388339584	1.0562426171	1.088576573	105968	104016	87628	87060	11	0.352730230582308
21	L19	sample	M-019284-00	EAF1	85403	NM_033083	0.6579834702	1.0053917045	1.5279893037	4.3e-05	0.7425210943	0.5734458461	1.0346905812	0.9760928278	92928	80732	85840	78064	11	0.527989303734943
21	M10	sample	M-019334-00	ZNF30	90075	NM_194325	1.0236992236	0.7097175499	0.693287182	0.0007480189	1.0880848888	0.9593135584	0.6923169644	0.7271181354	136176	135056	57436	58152	11	-0.306712818044185
21	M11	sample	M-014833-00	FLJ14936	84950	NM_032864	0.6733880418	0.9543712979	1.4172679623	0.0010700711	0.7479864485	0.5987896352	0.9586075553	0.9501350405	93612	84300	79528	75988	11	0.417267962285244
21	M24	sample	M-015297-00	LOC90139	90139	NM_130783	0.7906791115	0.3256502221	0.4118614206	2e-19	0.8386601892	0.7426980339	0.3106482486	0.3406521957	104960	104560	25772	27244	11	-0.588138579364245
21	N06	sample	M-015529-00	LOC90799	90799	NM_138363	0.9161261788	0.5904807187	0.6445408203	3.98e-05	1.0153413449	0.8169110126	0.575829898	0.6051315395	127072	115008	47772	48396	11	-0.355459179699814
21	N12	sample	M-024046-00	LOC90826	90826	NM_138364	0.9782598698	1.2723830673	1.3006595759	0.0178268715	1.0687484019	0.8877713377	1.2537788385	1.2909872962	133756	124984	104016	103248	11	0.300659575875408
21	N20	sample	M-007104-00	ZNF598	90850	NM_178167	1.0190434771	0.5640679324	0.5535268564	7.27e-09	1.1221874201	0.915899534	0.5600154288	0.5681204361	140444	128944	46460	45436	11	-0.4464731435376
21	N21	sample	M-031725-00	DOCK7	85440	NM_033407	1.0096243373	0.691681498	0.6850879802	0.0004950475	1.09121708	0.9280315945	0.6819025578	0.7014604381	136568	130652	56572	56100	11	-0.314912019817201
21	O10	sample	M-019331-00	LOC90167	90167	NM_194277	0.9225299694	0.5048817	0.5472794562	2.61e-09	0.9651304014	0.8799295374	0.4900074733	0.5197559268	120788	123880	40652	41568	11	-0.452720543725677
21	O12	sample	M-024190-00	EMILIN3	90187	NM_052846	0.9532990622	1.3274171543	1.392445673	0.0024410595	0.9991370493	0.9074610751	1.3238350088	1.3309992998	125044	127756	109828	106448	11	0.392445673067819
21	O16	sample	M-017629-00	WFDC8	90199	NM_130896	0.8754871285	0.5964128713	0.6812354538	0.0003604405	0.903349527	0.8476247301	0.5942961838	0.5985295589	113056	119332	49304	47868	11	-0.318764546158672
21	O18	sample	M-013643-00	C20ORF161	90203	NM_033421	0.9522895222	1.2845017056	1.3488562833	0.0067810787	0.9786499616	0.9259290829	1.2797666401	1.289236771	122480	130356	106172	103108	11	0.348856283239443
21	O20	sample	M-018444-00	ZSWIM1	90204	NM_080603	0.7092607402	1.1467750178	1.6168595733	3.67e-06	0.7393249808	0.6791964996	1.110195029	1.1833550065	92528	95620	92104	94640	11	0.616859573288419
21	O22	sample	M-018173-00	UCN2	90226	NM_033199	0.6805812043	0.3851395866	0.5658980651	2.16e-08	0.71762337	0.6435390385	0.3657578168	0.4045213564	89812	90600	30344	32352	11	-0.43410193494188
21	P08	sample	M-015046-00	MGC16279	85002	NM_032916	0.5303771103	0.3625494949	0.6835692716	0.0003957769	0.5648171823	0.4959370383	0.3367324799	0.38836651	70688	69820	27936	31060	11	-0.316430728420898
21	P11	sample	M-024163-00	KIAA1755	85449	XM_028810	0.8534700854	1.2256065106	1.4360274971	0.0008007144	0.8862503196	0.8206898511	1.2477519828	1.2034610383	110916	115540	103516	96248	11	0.436027497141145
21	P16	sample	M-013655-00	KRTAP4-14	85282	NM_033059	0.7551652249	0.4670594864	0.618486486	5.24e-06	0.8448286883	0.6655017616	0.4477230539	0.4863959188	105732	93692	37144	38900	11	-0.381513513971827
21	P20	sample	M-013660-00	KRTAP4-5	85289	NM_033188	0.6590251275	0.4417933496	0.6703740588	0.0001569873	0.6760738941	0.641976361	0.4079940214	0.4755926778	84612	90380	33848	38036	11	-0.329625941210441
21	P23	sample	M-019119-00	KIAA1737	85457	NM_033426	0.6508261792	0.3503650514	0.5383389031	1.2e-09	0.7228649962	0.5787873622	0.3397218003	0.3610083025	90468	81484	28184	28872	11	-0.461661096929643
21	P24	sample	M-013676-00	KRTAP9-4	85280	NM_033191	0.6436560441	0.9565091255	1.4860563096	0.0002049437	0.6712477627	0.6160643255	0.9298232926	0.9831949585	84008	86732	77140	78632	11	0.486056309604691
22	B17	sample	M-015736-00	ZNF570	148268	NM_144694	0.906291767	0.6224918218	0.6868558719	0.0480939604	0.9808972347	0.8316862993	0.6242096989	0.6207739448	108756	105200	73060	72124	12	-0.313144128065328
22	B18	sample	M-016744-00	MGC27085	151827	NM_153353	0.7660366326	0.4627675847	0.6041063377	0.0029413557	0.9349351516	0.5971381137	0.4693277742	0.4562073952	103660	75532	54932	53004	12	-0.39589366229247
22	C20	sample	M-008922-00	DNAJB7	150353	NM_145174	0.8199751051	0.5454994532	0.6652634327	0.0172191261	0.8878907589	0.7520594513	0.6178872902	0.4731116161	98444	95128	72320	54968	12	-0.334736567296792
22	E09	sample	M-017591-00	WIRE	147179	NM_133264	0.7650999812	0.5008721566	0.6546492863	0.0172191261	0.8700687267	0.6601312357	0.4992310584	0.5025132548	96468	83500	58432	58384	12	-0.345350713753226
22	F17	sample	M-018554-00	MGC16664	148753	NM_173509	0.8857387918	0.5994393968	0.6767676908	0.0331751186	0.9581326551	0.8133449285	0.5784491302	0.6204296633	106232	102880	67704	72084	12	-0.32323230923214
22	J18	sample	M-017948-00	LOC152831	152831	NM_175737	0.8559284936	0.5613928406	0.6558875477	0.0172191261	0.9721305265	0.7397264606	0.5654283859	0.5573572953	107784	93568	66180	64756	12	-0.344112452347977
22	P24	sample	M-007146-00	FLJ31951	153830	NM_144726	0.7903912568	0.4253910632	0.5382031487	0.0001840857	1.0523296715	0.5284528421	0.4380574827	0.4127246437	116676	66844	51272	47952	12	-0.461796851192092
23	A19	sample	M-028605-00	LOC154092	154092	XM_379434	0.9616173566	0.6172373619	0.6418741901	0.008474833	1.0632635334	0.8599711798	0.6741931063	0.5602816176	115060	109808	78708	65256	12	-0.358125809903877
23	B09	sample	M-017031-00	TTC16	158248	NM_144965	1.0159089106	0.6249424867	0.6151560245	0.0024467625	1.0721348439	0.9596829773	0.5908654835	0.65901949	116020	122540	68980	76756	12	-0.384843975449623
23	B10	sample	M-018745-00	C1QL2	165257	NM_182528	1.0161069139	0.6635368576	0.653018741	0.014088784	1.1063633171	0.9258505106	0.670526965	0.6565467502	119724	118220	78280	76468	12	-0.346981259003664
23	B16	sample	M-015380-00	DQX1	165545	NM_133637	0.8557229534	0.555058556	0.6486428274	0.0110155393	0.9059825901	0.8054633168	0.5425546495	0.5675624624	98040	102848	63340	66104	12	-0.351357172654792
23	D24	sample	M-018468-00	RASSF6	166824	NM_177532	1.0277294955	0.5641072906	0.5488869328	8.44e-05	1.2195464542	0.8359125368	0.5432399095	0.5849746716	131972	106736	63420	68132	12	-0.451113067183543
23	E11	sample	M-017595-00	AMOTL1	154810	NM_130847	1.0724314633	0.5171318271	0.4822050124	1.53e-07	1.1554512355	0.989411691	0.4500445419	0.5842191122	125036	126336	52540	68044	12	-0.517794987585655
23	F15	sample	M-017005-00	OTEX	158800	NM_139282	0.8485953371	0.4123478155	0.4859180784	2.81e-07	0.9197331214	0.7774575528	0.3930651682	0.4316304628	99528	99272	45888	50272	12	-0.514081921650474
23	O21	sample	M-016769-00	C9ORF52	158219	NM_152574	0.8900160731	0.5105788479	0.5736737384	0.0006450547	1.1272848245	0.6527473216	0.4443911464	0.5767665493	121988	83348	51880	67176	12	-0.426326261614248
23	P12	sample	M-026282-00	PWWP2	170394	NM_138499	0.9297707461	0.6225785902	0.6696044082	0.0246496763	0.9880422127	0.8714992795	0.6297197286	0.6154374517	106920	111280	73516	71680	12	-0.330395591858039
23	P24	sample	M-007258-00	LOC168474	168474	XM_095122	0.5700376986	0.0554975893	0.0973577526	3e-44	1.0382020811	0.1018733162	0.0598232029	0.0511719756	112348	13008	6984	5960	12	-0.902642247378668
24	B16	sample	M-014750-00	SYT14L	83851	NM_031914	0.7441096213	0.5089957599	0.6840333001	0.0204645594	0.7716908402	0.7165284024	0.4875190625	0.5304724572	94492	88272	48592	51424	13	-0.315966699959131
24	C19	sample	M-014627-00	MGC4659	80757	NM_025268	1.0349874437	0.4934844015	0.4768023076	0.0083132619	1.0408663269	1.0291085605	0.4872782727	0.4996905302	127452	126780	48568	48440	13	-0.523197692441725
24	D14	sample	M-009735-00	RAB34	83871	NM_031934	0.7934299683	0.4330327005	0.5457730585	0.0085678067	0.8252319352	0.7616280014	0.4376354443	0.4284299567	101048	93828	43620	41532	13	-0.45422694150586
24	D15	sample	M-014670-00	FIP1L1	81608	NM_030917	0.743378712	0.4890579893	0.6578853839	0.0085678067	0.7554880439	0.73126938	0.4880809054	0.4900350732	92508	90088	48648	47504	13	-0.34211461609235
24	D16	sample	M-013514-00	FIBL-6	83872	NM_031935	0.9870336702	0.5217468171	0.5286008298	0.0085678067	1.0258068731	0.9482604672	0.5225941087	0.5208995255	125608	116820	52088	50496	13	-0.471399170181591
24	D19	sample	M-014671-00	C20ORF129	81610	NM_030919	0.8587567533	0.5171353838	0.6021907621	0.0085678067	0.8570495231	0.8604639836	0.5087085641	0.5255622034	104944	106004	50704	50948	13	-0.397809237909733
24	E19	sample	M-014631-00	MGC10993	80775	NM_030577	0.8721315717	0.5560661226	0.6375943041	0.0085678067	0.8884097739	0.8558533695	0.5512079621	0.5609242831	108784	105436	54940	54376	13	-0.362405695833153
24	G11	sample	M-023422-00	KIAA1713	80816	XM_290811	0.8706771045	0.4491317177	0.5158418837	0.0125341806	0.9227753822	0.8185788269	0.4239906895	0.474272746	112992	100844	42260	45976	13	-0.484158116248929
24	G18	sample	M-014731-00	C19ORF12	83636	NM_031448	0.7997426094	0.4987272088	0.6236096501	0.0225943194	0.7975630472	0.8019221715	0.457821655	0.5396327625	97660	98792	45632	52312	13	-0.376390349946033
24	H20	sample	M-013521-00	KRTAP17-1	83902	NM_031964	0.9054996632	0.6255213515	0.6908024121	0.0085678067	0.9118646283	0.8991346981	0.6324745164	0.6185681865	111656	110768	63040	59964	13	-0.309197587948921
24	I06	sample	M-014732-00	C10ORF45	83641	NM_031453	0.8433002407	0.5357717038	0.635327346	0.0187349574	0.8673722723	0.8192282092	0.505337507	0.5662059006	106208	100924	50368	54888	13	-0.364672654043707
24	K17	sample	M-015661-00	CRR9	81037	NM_030782	0.9018840332	0.5487882615	0.6084909382	0.0085678067	0.9026852215	0.9010828449	0.565494823	0.5320817	110532	111008	56364	51580	13	-0.391509061810498
24	L07	sample	M-014684-00	CMT4B2	81846	NM_030962	0.679332911	0.4686439382	0.6898590229	0.0331011613	0.6320070561	0.7266587658	0.4550927041	0.4821951723	77388	89520	45360	46744	13	-0.310140977058459
24	L10	sample	M-003987-00	SPINL	83985	NM_032038	0.9083735478	0.5801060182	0.6386205539	0.0085678067	0.9227100483	0.8940370473	0.5684645638	0.5917474727	112984	110140	56660	57364	13	-0.361379446093554
24	L14	sample	M-014775-00	CCDC8	83987	NM_032040	0.9177696253	0.6214595932	0.6771411648	0.0085678067	0.9107539527	0.924785298	0.6220402922	0.6208788942	111520	113928	62000	60188	13	-0.322858835121068
24	L19	sample	M-018729-00	BA108L7.2	81855	NM_030971	0.8093231073	0.553894916	0.6843928105	0.0374071498	0.8626029008	0.7560433138	0.5252026647	0.5825871673	105624	93140	52348	56476	13	-0.31560718950944
24	L23	sample	M-014689-00	ARC92	81857	NM_030973	0.8486623645	0.5709726666	0.6727913131	0.0199571495	0.8796550372	0.8176696917	0.5958343366	0.5461109965	107712	100732	59388	52940	13	-0.327208686908091
24	M11	sample	M-019362-00	HCCA2	81532	NM_053005	0.913833164	0.6007532087	0.6573992194	0.0231270987	0.9403828564	0.8872834716	0.5614816598	0.6400247576	115148	109308	55964	62044	13	-0.342600780573115
24	N10	sample	M-014778-00	KATNAL1	84056	NM_032116	0.7828197008	0.4177940666	0.533704078	0.0085678067	0.7846922775	0.780947124	0.394614335	0.4409737982	96084	96208	39332	42748	13	-0.466295922037064
24	N11	sample	M-008958-00	RAB1B	81876	NM_030981	0.5640275939	0.3401213782	0.6030225859	0.0115656951	0.5437410166	0.5843141711	0.3533188859	0.3269238704	66580	71984	35216	31692	13	-0.396977414121953
24	N13	sample	M-018577-00	FLJ12525	81887	NM_031206	0.9212430592	0.616630886	0.6693465745	0.0115656951	0.9373121652	0.9051739533	0.5986836825	0.6345780895	114772	111512	59672	61516	13	-0.330653425490109
24	P05	sample	M-032282-00	CABLES2	81928	NM_031215	0.9127436132	0.550816256	0.6034731419	0.0188335834	0.9612243565	0.8642628699	0.5797014207	0.5219310914	117700	106472	57780	50596	13	-0.396526858052848
24	P06	sample	M-014783-00	DKFZP566M1046	84067	NM_032127	0.6152784756	0.2750645149	0.4470569438	0.0452996385	0.7094276754	0.5211292758	0.2381009712	0.3120280586	86868	64200	23732	30248	13	-0.552943056179942
24	P09	sample	M-014698-00	ZNF505	81931	NM_031218	0.9864000094	0.6743262634	0.6836235371	0.0115656951	0.9559323141	1.0168677046	0.6799502368	0.6687022901	117052	125272	67772	64824	13	-0.316376462836456
25	A09	sample	M-007302-00	ABCB4	5244	NM_000443	1.0498261141	0.6231179471	0.5935439581	0.0456881783	1.0929720631	1.0066801652	0.543363382	0.7028725121	135052	126284	52440	65332	13	-0.406456041956517
25	B24	sample	M-020884-00	HNT	50863	NM_016522	0.7871477284	0.4974511963	0.6319667558	0.0085678067	0.8124696514	0.7618258055	0.4943321936	0.500570199	100392	95568	47708	46528	13	-0.368033244179528
25	D24	sample	M-019455-00	HSPA6	3310	NM_002155	0.9328443612	0.4681028241	0.5018016333	0.0085678067	0.9666245832	0.8990641392	0.4628328671	0.4733727811	119440	112784	44668	44000	13	-0.498198366662325
25	E10	sample	M-003773-01	ELAVL1	1994	NM_001419	0.9454984215	0.6428121472	0.6798659126	0.023996576	0.9681136901	0.9228831529	0.6025904051	0.6830338892	119624	115772	58156	63488	13	-0.320134087447548
25	F19	sample	M-019154-00	CDK5RAP2	55755	NM_018249	0.7919593328	0.5326005221	0.6725099384	0.0233840846	0.8290440581	0.7548746074	0.507180603	0.5580204411	102440	94696	48948	51868	13	-0.327490061641678
25	G14	sample	M-011032-00	F8	2157	NM_000132	0.6251623672	0.4213911471	0.6740507253	0.0187349574	0.6228675019	0.6274572326	0.4425240908	0.4002582033	76964	78712	42708	37204	13	-0.325949274740193
25	G24	sample	M-015808-00	FLJ10511	55156	NM_018120	0.6696136316	0.3899998066	0.5824251303	0.0462875513	0.7506393448	0.5885879183	0.4154595379	0.3645400753	92752	73836	40096	33884	13	-0.417574869709207
25	H15	sample	M-011831-00	CETN1	1068	NM_004066	0.7565608206	0.4229997209	0.5591086789	0.0175106979	0.811401379	0.7017202621	0.4371774946	0.4088219473	100260	88028	42192	38000	13	-0.440891321014363
25	H18	sample	M-006625-00	IGFBP6	3489	NM_002178	0.8232878685	0.5140322684	0.6243651681	0.0210747264	0.8864717879	0.7601039491	0.5183711532	0.5096933835	109536	95352	50028	47376	13	-0.37563483197372
25	J13	sample	M-020189-00	CIRBP	1153	NM_001280	0.7744281719	0.5161596746	0.6665042587	0.0342939038	0.7916221553	0.7572341884	0.4724484509	0.5598708983	97816	94992	45596	52040	13	-0.333495741293906
25	K22	sample	M-008717-00	GEM	2669	NM_005261	0.9198749254	0.6001085256	0.6523805672	0.0085678067	0.9060891522	0.9336606986	0.5864677236	0.6137493276	111960	117124	56600	57048	13	-0.347619432784247
25	L21	sample	M-004412-00	CRADD	8738	NM_003805	0.9640429033	0.6696299898	0.6946060051	0.023996576	0.9429607329	0.9851250737	0.6302766553	0.7089833244	116516	123580	60828	65900	13	-0.305393994854586
25	M23	sample	M-004296-01	CBX5	23468	NM_012117	0.9408195487	0.6335664603	0.6734197447	0.0204645594	0.8927195623	0.9889195351	0.61572894	0.6514039806	110308	124056	59424	60548	13	-0.326580255293966
25	N17	sample	M-011020-00	CYBA	1535	NM_000101	0.7476107576	0.4751467596	0.6355536685	0.0456881783	0.7574698132	0.7377517019	0.4208475806	0.5294459387	93596	92548	40616	49212	13	-0.364446331394285
25	P09	sample	M-004419-01	DATF1	11083	NM_022105	0.9419513907	0.5499006115	0.5837887358	0.0085678067	0.926710045	0.9571927363	0.5644596415	0.5353415815	114508	120076	54476	49760	13	-0.416211264234625
27	A14	sample	M-013799-00	HTCD37	58497	NM_021222	1.0016767662	0.6534001896	0.6523064243	0.0130339024	0.983598764	1.0197547684	0.6539063047	0.6528940746	107588	119760	56028	57076	14	-0.347693575714285
27	A23	sample	M-023417-00	KLHL14	57565	NM_020805	0.8169229471	0.3305073736	0.4045759453	0.0202407336	0.7568704174	0.8769754768	0.3739408511	0.2870738961	82788	102992	32040	25096	14	-0.595424054651335
27	D12	sample	M-013926-00	FLJ22794	63901	NM_022074	0.9890219943	0.6248603378	0.6317962	0.0170893833	1.0416339069	0.9364100817	0.6182862211	0.6314344544	113936	109972	52976	55200	14	-0.368203799964775
27	D19	sample	M-021955-00	KIAA1596	57697	XM_048128	1.0117136986	0.6872757305	0.6793183995	0.0286777107	1.0805799857	0.9428474114	0.6670245793	0.7075268817	118196	110728	57152	61852	14	-0.320681600451776
27	F15	sample	M-014190-00	ZNF529	57711	NM_020951	0.9437513106	0.6438419839	0.6822157242	0.0162477535	0.9680203324	0.9194822888	0.6359795523	0.6517044155	105884	107984	54492	56972	14	-0.317784275721248
27	F24	sample	M-013901-00	FLJ22965	63932	NM_022101	1.0741009204	0.74758389	0.6960089837	0.0360742166	1.1567168273	0.9914850136	0.763847716	0.7313200641	126524	116440	65448	63932	14	-0.303991016284768
27	G10	sample	M-008082-00	SIGIRR	59307	NM_021805	1.0085316716	0.619406641	0.6141667718	0.0181907919	1.0468998556	0.9701634877	0.6542330945	0.5845801876	114512	113936	56056	51104	14	-0.385833228185462
27	G12	sample	M-006030-01	SCPEP1	59342	NM_021626	0.8853283676	0.6082505335	0.6870338236	0.0277939484	0.9081567351	0.8625	0.569921337	0.64657973	99336	101292	48832	56524	14	-0.312966176399348
27	H19	sample	M-024148-00	ZFYVE28	57732	XM_035371	0.9643046559	0.6326598049	0.6560787621	0.0189348272	0.9977510011	0.9308583106	0.6042809458	0.6610386639	109136	109320	51776	57788	14	-0.343921237949087
27	I09	sample	M-028936-00	KIAA1466	57612	XM_371953	0.6875935059	0.1210610178	0.1760648068	0.0140069736	0.6435793823	0.7316076294	0.1440209145	0.098101121	70396	85920	12340	8576	14	-0.823935193220964
27	I10	sample	M-013941-00	AVPI1	60370	NM_021732	0.9556260079	0.6682474476	0.6992771672	0.0170040267	0.9726280375	0.9386239782	0.6561471488	0.6803477465	106388	110232	56220	59476	14	-0.300722832823014
27	I22	sample	M-013976-00	HAPLN2	60484	NM_021817	0.978737334	0.5298071835	0.5413170266	0.0072273588	0.9672158125	0.9902588556	0.5405569431	0.5190574239	105796	116296	46316	45376	14	-0.458682973390148
27	J05	sample	M-017511-00	SF4	57794	NM_172231	0.8946969965	0.517639114	0.5785635987	0.0130339024	0.9335356823	0.8558583106	0.5132466562	0.5220315717	102112	100512	43976	45636	14	-0.421436401369513
27	J06	sample	M-026122-00	DMRTA1	63951	NM_022160	0.913985343	0.5951928652	0.6512061378	0.03397614	0.9551845825	0.8727861035	0.545178684	0.6452070464	104480	102500	46712	56404	14	-0.348793862222799
27	J13	sample	M-010427-00	DBC-1	57805	NM_021174	0.9485213895	0.4162402013	0.4388305904	0.0156482113	0.9824651222	0.9145776567	0.4530706566	0.3794097461	107464	107408	38820	33168	14	-0.561169409588795
27	J15	sample	M-017813-00	LSM2	57819	NM_021177	0.7638315691	0.3327223613	0.4355965042	0.0072273588	0.8042639557	0.7233991826	0.3274900212	0.3379547014	87972	84956	28060	29544	14	-0.56440349582532
27	K09	sample	M-025840-00	ZNF406	57623	NM_020863	0.8289419512	0.5268843094	0.6356106222	0.0170040267	0.8590078806	0.7988760218	0.5111925492	0.5425760695	93960	93820	43800	47432	14	-0.364389377824023
27	L07	sample	M-010057-00	RAP2C	57826	NM_021183	0.9538167195	0.6208980704	0.6509616132	0.0130339024	0.9710189976	0.9366144414	0.613244322	0.6285518188	106212	109996	52544	54948	14	-0.349038386823958
27	L16	sample	M-006414-00	GOLPH3	64083	NM_022130	0.9465056897	0.6404967337	0.6766961262	0.0246188087	0.9917171015	0.9012942779	0.6653906305	0.6156028369	108476	105848	57012	53816	14	-0.323303873743211
27	M12	sample	M-004976-00	RINT-1	60561	NM_021930	0.9161665107	0.6076936735	0.663300466	0.0171657297	0.9447989614	0.8875340599	0.6289769146	0.5864104324	103344	104232	53892	51264	14	-0.336699533942957
27	M23	sample	M-014135-00	KIAA1524	57650	NM_020890	0.9455038801	0.5762080294	0.6094190003	0.0170893833	0.9793933188	0.9116144414	0.6031138395	0.5493022192	107128	107060	51676	48020	14	-0.390580999742636
27	N24	sample	M-015095-00	PP1201	64114	NM_022152	1.0294540729	0.7115790598	0.6912198208	0.0221767274	1.0829204074	0.9759877384	0.7160430429	0.7071150766	118452	114620	61352	61816	14	-0.308780179240573
27	O10	sample	M-015854-00	BRUNOL6	60677	NM_052840	0.9983273273	0.6715980952	0.6727233412	0.030153024	1.0448154175	0.9518392371	0.7147358838	0.6284603066	114284	111784	61240	54940	14	-0.327276658832576
27	O16	sample	M-008360-00	FKBP10	60681	NM_021939	0.9080651287	0.3182551731	0.3504761531	0.0170893833	0.8655171783	0.950613079	0.3634835788	0.2730267673	94672	111640	31144	23868	14	-0.649523846903864
27	P05	sample	M-013780-00	C9ORF27	58483	NM_021208	0.9324673555	0.4945749237	0.5303938211	0.0181907919	0.9781499698	0.8867847411	0.533647674	0.4555021734	106992	104144	45724	39820	14	-0.469606178908727
27	P07	sample	M-013781-00	TRAPPC1	58485	NM_021210	0.6195901268	0.2425470609	0.391463728	0.0241234727	0.7179609076	0.521219346	0.2548493266	0.2302447952	78532	61212	21836	20128	14	-0.608536271950162
27	P09	sample	M-013782-00	LOC58486	58486	NM_021211	0.9246562858	0.5107397878	0.5523563682	0.0346060067	0.9847689748	0.8645435967	0.5740762354	0.4474033402	107716	101532	49188	39112	14	-0.44764363183263
27	P13	sample	M-005929-00	LOC58489	58489	XM_051862	0.8765410704	0.5407818302	0.616949791	0.0181907919	0.9339745113	0.8191076294	0.537569151	0.5439945093	102160	96196	46060	47556	14	-0.383050209006102
27	P14	sample	M-013749-00	XYLT1	64131	NM_022166	0.9675655776	0.6748172221	0.6974382282	0.042012758	1.0044431442	0.9306880109	0.7324758993	0.617158545	109868	109300	62760	53952	14	-0.302561771721227
27	P20	sample	M-014036-00	ZFYVE20	64145	NM_022340	1.0880574622	0.7553983023	0.694263243	0.0261034367	1.1525113821	1.0236035422	0.765154875	0.7456417296	126064	120212	65560	65184	14	-0.305736756947254
30	F05	sample	M-009938-00	ZAP128	10965	NM_006821	0.7126925189	0.4418688623	0.6199992993	0.0382903945	0.6558401174	0.7695449203	0.4295872559	0.4541504688	75083.2	93763.2	45358.4	47664	16	-0.380000700634547
30	F14	sample	M-009452-00	DLGAP4	22839	NM_014902	0.9439860671	0.6587785953	0.6978689816	0.0352567182	0.9520352189	0.9359369152	0.6746652018	0.6428919887	108992.8	114036.8	71235.2	67472.8	16	-0.302131018407175
30	H06	sample	M-020458-00	CPEB3	22849	NM_014912	0.7150476614	0.4871391651	0.6812681047	0.0352567182	0.688389644	0.7417056788	0.4989600894	0.4753182407	78809.6	90371.2	52683.2	49885.6	16	-0.318731895303
30	P12	sample	M-008177-00	ELL2	22936	NM_012081	0.7939054891	0.3955186762	0.4981936535	0.0227924383	0.7708605569	0.8169504212	0.3896652965	0.4013720558	88251.2	99539.2	41143.2	42124.8	16	-0.501806346466651
31	C24	sample	M-010098-00	MCF2L	23263	NM_024979	0.8542557038	0.5095742264	0.5965125245	0.0382903945	0.8604618332	0.8480495743	0.4620368182	0.5571116347	102398.4	99848	47696.8	57506.4	16	-0.403487475456028
31	D11	sample	M-014117-00	SMC5L1	23137	NM_015110	0.8872408827	0.5861902361	0.6606889374	0.0352567182	0.8863433162	0.8881384493	0.6167336358	0.5556468363	105478.4	104568	63666.4	57355.2	16	-0.339311062590911
31	E13	sample	M-021586-00	MYR8	23026	XM_028522	0.9900171401	0.58341097	0.5892938075	0.0352567182	0.9787704615	1.0012638188	0.5477160094	0.6191059305	116477.6	117887.2	56541.6	63905.6	16	-0.410706192559852
35	P17	sample	M-008700-00	HPGD	3248	NM_000860	0.7719420551	0.4376065044	0.5668903533	0.0338425595	0.8000564414	0.7438276689	0.4115878547	0.4636251541	90720	81284	41344	48880	18	-0.433109646662577
41	I15	sample	M-011104-00	RFXAP	5994	NM_000538	0.8790723746	0.5316753237	0.6048140507	0.0118450434	0.8784817134	0.8796630358	0.5156489996	0.5477016479	101556	101916	51700	55572	21	-0.395185949288959
41	I23	sample	M-012665-00	RUNX2	860	NM_004348	0.8082808803	0.5534677498	0.6847468043	0.0351845503	0.8331199612	0.7834417994	0.5109014382	0.5960340613	96312	90768	51224	60476	21	-0.315253195715113
41	L14	sample	M-010376-01	ALDOA	226	NM_000034	0.7744127213	0.4612371756	0.5955960728	0.0118450434	0.7866855818	0.7621398609	0.4741577068	0.4483166443	90944	88300	47540	45488	21	-0.404403927216039
41	N14	sample	M-005228-00	ASAH1	427	NM_004315	0.9377011947	0.6512900786	0.6945603593	0.0118450434	0.930590637	0.9448117523	0.6564002314	0.6461799259	107580	109464	65812	65564	21	-0.305439640723614
43	A09	sample	M-009679-01	OGDH	4967	NM_002541	0.7167470283	0.3374245704	0.4707721931	0.0117865881	0.7283620344	0.7051320223	0.328924178	0.3459249629	90936	89996	36952	37784	21	-0.529227806878008
43	I06	sample	M-009482-00	ACHE	43	NM_000665	0.9102842226	0.5839411587	0.6414932217	0.0184520026	0.9191189427	0.9014495025	0.5548414662	0.6130408511	114752	115052	62332	66960	21	-0.358506778265235
43	M18	sample	M-009022-00	ALOXE3	59344	NM_021628	0.8693666774	0.5580439698	0.6418971238	0.029148071	0.8728554265	0.8658779284	0.5154617151	0.6006262245	108976	110512	57908	65604	21	-0.35810287618012
44	K24	sample	M-005955-00	MMP13	4322	NM_002427	0.9389057865	0.5863160629	0.6244674081	0.0430467388	0.924548701	0.9532628721	0.62830348	0.5443286459	112880	117972	69944	61004	22	-0.375532591928725
44	O23	sample	M-020491-01	TNPO2	30000	NM_013433	0.7988024977	0.4913329556	0.6150869045	0.0246222696	0.8324542149	0.7651507806	0.4924453387	0.4902205725	101636	94692	54820	54940	22	-0.384913095559984
